Id,Label,latitude,city,state,longitude,Cluster_No,PageRank,Component ID,Eccentricity,Closeness Centrality,Betweenness Centrality
"Charleston, South-Carolina","Charleston, South-Carolina",32.7765656,Charleston,South-Carolina,-79.9309216,0,0.0027049183908258766,0,4.0,1.7876204595997034,47166.595070821895
"Red-Lodge, Montana","Red-Lodge, Montana",45.1857782,Red-Lodge,Montana,-109.2468211,0,3.8911139082126146E-4,0,4.0,2.143439584877687,397.1974138887581
"Weatherford, Oklahoma","Weatherford, Oklahoma",35.5261633,Weatherford,Oklahoma,-98.7075744,2,3.717052371490032E-4,0,4.0,2.2509266123054115,221.81275104384892
"Lake-Mead, Nevada","Lake-Mead, Nevada",36.1771464,Lake-Mead,Nevada,-114.4173321,0,5.061517365358929E-4,0,4.0,2.0978502594514454,720.2613625248423
"Ouachita-Mountains, Oklahoma","Ouachita-Mountains, Oklahoma",34.7118781,Ouachita-Mountains,Oklahoma,-94.1631994,0,1.1415860822540377E-4,0,4.0,2.3639733135656043,46.62622956706765
"Pass-Christian, Mississippi","Pass-Christian, Mississippi",30.3157527,Pass-Christian,Mississippi,-89.2475429,0,2.8076236382978476E-4,0,4.0,2.177168272794663,2116.5926349517445
"Nappanee, Indiana","Nappanee, Indiana",41.4428253,Nappanee,Indiana,-86.0013875,0,1.1186091326132589E-4,0,4.0,2.48295033358043,0.0
"York-County, Pennsylvania","York-County, Pennsylvania",39.9512496,York-County,Pennsylvania,-76.7336521,0,1.6172918557891673E-4,0,4.0,2.237583395107487,4.688285008864293
"Darien, Georgia","Darien, Georgia",31.3702255,Darien,Georgia,-81.4339903,0,6.370388508036384E-4,0,4.0,2.0181616011860637,0.0
"Ankeny, Iowa","Ankeny, Iowa",41.7317884,Ankeny,Iowa,-93.6001278,0,7.48657730276696E-5,0,4.0,2.642698295033358,0.0
"Hebron, Kentucky","Hebron, Kentucky",39.0661472,Hebron,Kentucky,-84.7031888,0,6.785360232479758E-5,0,4.0,2.6882876204595996,0.0
"Santa-Cruz, California","Santa-Cruz, California",36.9741171,Santa-Cruz,California,-122.0307963,0,0.0013454953003860914,0,4.0,1.910303928836175,5101.540541120029
"Alcoa, Tennessee","Alcoa, Tennessee",35.7895271,Alcoa,Tennessee,-83.9737935,0,1.0276216488419686E-4,0,4.0,2.5652335063009635,0.0
"Potomac, Maryland","Potomac, Maryland",39.0181651,Potomac,Maryland,-77.2085914,0,6.704627060905213E-5,0,4.0,2.9184581171237953,0.0
"Victor, Idaho","Victor, Idaho",43.6026976,Victor,Idaho,-111.1113318,0,1.1235301310891565E-4,0,4.0,2.37583395107487,0.0
"Tulsa, Oklahoma","Tulsa, Oklahoma",36.1539816,Tulsa,Oklahoma,-95.992775,0,0.001481390956878288,0,3.0,1.8862120088954781,4703.672584567425
"Denton, Texas","Denton, Texas",33.2148412,Denton,Texas,-97.1330683,0,1.58912330555125E-4,0,4.0,2.415492957746479,35.209721463410105
"Saratoga-County, New-York","Saratoga-County, New-York",43.0324245,Saratoga-County,New-York,-73.9359821,0,3.7427229746526394E-4,0,4.0,2.2320237212750187,415.65859907165907
"Hatteras, North-Carolina","Hatteras, North-Carolina",35.2194549,Hatteras,North-Carolina,-75.6903492,0,3.3600135675156215E-4,0,4.0,2.233135656041512,354.4497482057156
"Kingsport, Tennessee","Kingsport, Tennessee",36.548434,Kingsport,Tennessee,-82.5618186,0,1.0201498279436502E-4,0,4.0,2.8383988139362493,0.0
"Methuen, Massachusetts","Methuen, Massachusetts",42.7262016,Methuen,Massachusetts,-71.1908924,0,8.141953073070099E-5,0,4.0,2.7772424017790955,0.0
"Kalamazoo, Michigan","Kalamazoo, Michigan",42.2917069,Kalamazoo,Michigan,-85.5872286,0,2.520670773867858E-4,0,4.0,2.1586360266864344,2772.015965874334
"Milledgeville, Georgia","Milledgeville, Georgia",33.0801429,Milledgeville,Georgia,-83.2320991,0,6.646925774651653E-5,0,4.0,2.8269088213491473,0.0
"Vernal, Utah","Vernal, Utah",40.4555157,Vernal,Utah,-109.5287479,0,1.8716749713845282E-4,0,4.0,2.4362490733876947,0.0
"Kalispell, Montana","Kalispell, Montana",48.200531,Kalispell,Montana,-114.315102,0,6.033108056454192E-4,0,4.0,2.078576723498888,604.3575527526516
"Norfolk, Virginia","Norfolk, Virginia",36.8507689,Norfolk,Virginia,-76.2858726,0,9.87143146887966E-4,0,4.0,1.968495181616012,4758.688402862953
"Jenner, California","Jenner, California",38.4497134,Jenner,California,-123.1151969,0,8.503990474601998E-5,0,4.0,2.6308376575240917,0.0
"Dunedin, Florida","Dunedin, Florida",28.0197404,Dunedin,Florida,-82.7717684,0,5.927259256852681E-5,0,4.0,2.853224610822832,0.0
"Mosinee, Wisconsin","Mosinee, Wisconsin",44.7930232,Mosinee,Wisconsin,-89.7031784,0,1.0178051783983971E-4,0,5.0,3.0166790214974055,0.0
"Williamsburg, Kentucky","Williamsburg, Kentucky",36.7434169,Williamsburg,Kentucky,-84.1596561,0,2.0870421018182465E-4,0,4.0,2.179762787249815,845.3602408260737
"Rifle, Colorado","Rifle, Colorado",39.5347023,Rifle,Colorado,-107.7831198,0,1.8716749713845282E-4,0,4.0,2.4362490733876947,0.0
"Jasper, Texas","Jasper, Texas",30.9201995,Jasper,Texas,-93.9965759,0,6.224832045011195E-5,0,4.0,2.8013343217197924,0.0
"Flagstaff, Arizona","Flagstaff, Arizona",35.2013516,Flagstaff,Arizona,-111.639249,0,0.0025886745931303435,0,4.0,1.779466271312083,30979.465250425266
"Fair-Haven, Vermont","Fair-Haven, Vermont",43.594801,Fair-Haven,Vermont,-73.2657155,0,1.077446831721589E-4,0,4.0,2.260934025203855,0.0
"Jamestown, Rhode-Island","Jamestown, Rhode-Island",41.4970465,Jamestown,Rhode-Island,-71.3672755,0,1.338064196528906E-4,0,4.0,2.6226834692364713,0.0
"Fairhope, Alabama","Fairhope, Alabama",30.5229719,Fairhope,Alabama,-87.9033261,0,1.3327987299240036E-4,0,4.0,2.4781319495922904,0.0
"Bend, Oregon","Bend, Oregon",44.0581728,Bend,Oregon,-121.3153096,0,7.455544990044059E-4,0,4.0,2.029651593773165,2600.2041087744187
"Walhalla, South-Carolina","Walhalla, South-Carolina",34.7648176,Walhalla,South-Carolina,-83.0640417,0,1.2492517892848012E-4,0,4.0,2.5400296515937733,0.0
"Fort-Worth, Texas","Fort-Worth, Texas",32.725409,Fort-Worth,Texas,-97.3208496,0,0.0014503844985119176,0,4.0,1.9091919940696813,5802.3353849904
"Rushsylvania, Ohio","Rushsylvania, Ohio",40.461442,Rushsylvania,Ohio,-83.6699311,0,9.072945766304921E-5,0,4.0,2.387323943661972,0.0
"Jasper, Florida","Jasper, Florida",30.5182727,Jasper,Florida,-82.94819,0,7.370473461034072E-5,0,4.0,2.603409933283914,0.0
"Esopus, New-York","Esopus, New-York",41.8278707,Esopus,New-York,-73.9651379,0,1.407383766147665E-4,0,4.0,2.35470719051149,19.074806283663982
"Sturbridge, Massachusetts","Sturbridge, Massachusetts",42.1084122,Sturbridge,Massachusetts,-72.0787059,0,1.4963844223603472E-4,0,4.0,2.3713862120088955,0.0
"Woodland, North-Carolina","Woodland, North-Carolina",36.3315434,Woodland,North-Carolina,-77.2127436,0,1.9147023550278414E-4,0,4.0,2.373610081541883,0.0
"New-Salem, North-Dakota","New-Salem, North-Dakota",46.844999,New-Salem,North-Dakota,-101.4112545,0,2.4401771628209022E-4,0,4.0,2.23943661971831,0.0
"Linwood, Kansas","Linwood, Kansas",39.001392,Linwood,Kansas,-95.0391356,0,1.8924634034055498E-4,0,4.0,2.511119347664937,0.0
"Holualoa, Hawaii","Holualoa, Hawaii",19.635891,Holualoa,Hawaii,-155.929223,0,2.2454675383168967E-4,0,4.0,2.2405485544848034,26.852897242163213
"Klamath, Oregon","Klamath, Oregon",42.6952767,Klamath,Oregon,-121.6142133,0,6.553134228132979E-5,0,4.0,2.6953298739807265,0.0
"Marion, Kentucky","Marion, Kentucky",37.3328286,Marion,Kentucky,-88.0811349,5,2.395456274922517E-4,0,5.0,2.8576723498888064,0.0
"Mexican-Hat, Utah","Mexican-Hat, Utah",37.151946,Mexican-Hat,Utah,-109.8670664,0,5.065979706525732E-4,0,4.0,2.088213491475167,1462.261556601837
"Longview, Washington","Longview, Washington",46.1381676,Longview,Washington,-122.9381672,0,1.5024238419180104E-4,0,4.0,2.346923647146034,0.0
"Sonora, California","Sonora, California",37.9840911,Sonora,California,-120.3821381,0,6.444569593456487E-4,0,4.0,2.01704966641957,10.98555287271861
"San-Bernardino, California","San-Bernardino, California",34.1083449,San-Bernardino,California,-117.2897652,0,1.2734336644270802E-4,0,4.0,2.4021497405485546,0.0
"Rainier, Oregon","Rainier, Oregon",46.0890015,Rainier,Oregon,-122.9359439,0,2.1672655257289343E-4,0,4.0,2.2876204595997036,128.7954738513545
"Wasco, California","Wasco, California",35.5941238,Wasco,California,-119.3409457,0,1.5360633844979597E-4,0,4.0,2.4644180874722017,0.0
"Miami, Oklahoma","Miami, Oklahoma",36.8745146,Miami,Oklahoma,-94.8774554,0,1.560149140873471E-4,0,4.0,2.26056338028169,33.25525417913637
"Davis, California","Davis, California",38.5449065,Davis,California,-121.7405167,0,1.634479293513294E-4,0,4.0,2.229058561897702,28.961378800374124
"Lake-Hopatcong, New-Jersey","Lake-Hopatcong, New-Jersey",40.9503131,Lake-Hopatcong,New-Jersey,-74.6327236,0,1.5099460136734795E-4,0,4.0,2.2902149740548556,30.685057253475506
"Columbia, Maryland","Columbia, Maryland",39.2037144,Columbia,Maryland,-76.8610462,0,5.8894499249140315E-5,0,4.0,2.7227575982209045,0.0
"Daleville, Virginia","Daleville, Virginia",37.4099016,Daleville,Virginia,-79.9129552,0,2.4492822982580086E-4,0,4.0,2.2746478873239435,572.0378853337984
"Winner, South-Dakota","Winner, South-Dakota",43.3766665,Winner,South-Dakota,-99.8590069,0,1.8657834650067032E-4,0,4.0,2.3584136397331354,0.0
"Quincy, California","Quincy, California",39.9368363,Quincy,California,-120.9471764,0,1.5360633844979597E-4,0,4.0,2.4644180874722017,0.0
"Auburn, Alabama","Auburn, Alabama",32.6098566,Auburn,Alabama,-85.4807825,0,2.2959348836912788E-4,0,4.0,2.2416604892512972,0.0
"Hope, Alaska","Hope, Alaska",60.9202778,Hope,Alaska,-149.6402778,0,1.7717748324323952E-4,0,4.0,2.335063009636768,21.42103620822784
"Youngstown, Ohio","Youngstown, Ohio",41.0997803,Youngstown,Ohio,-80.6495194,0,6.370388508036385E-4,0,4.0,2.0181616011860637,0.0
"Mobile, Alabama","Mobile, Alabama",30.6943566,Mobile,Alabama,-88.0430541,0,7.661564393573778E-4,0,4.0,2.0029651593773163,2502.670852699411
"Kuttawa, Kentucky","Kuttawa, Kentucky",37.0589425,Kuttawa,Kentucky,-88.1325257,0,1.4585511526714817E-4,0,4.0,2.6527057079318013,0.0
"Canadensis, Pennsylvania","Canadensis, Pennsylvania",41.1920351,Canadensis,Pennsylvania,-75.2512923,0,2.0525170084598977E-4,0,4.0,2.375092661230541,0.0
"Redstone, Colorado","Redstone, Colorado",39.1808189,Redstone,Colorado,-107.2397727,0,4.102366768856932E-4,0,4.0,2.142698295033358,276.7083847495766
"Shawnee, Kansas","Shawnee, Kansas",39.0228485,Shawnee,Kansas,-94.7151865,0,9.800391627665326E-5,0,4.0,2.3947368421052633,0.0
"South-Padre, Texas","South-Padre, Texas",26.1118401,South-Padre,Texas,-97.1681257,0,5.359491749175016E-4,0,4.0,2.1193476649369902,3633.7802425144932
"Lawton, Oklahoma","Lawton, Oklahoma",34.6035669,Lawton,Oklahoma,-98.3959291,0,1.407610046221648E-4,0,4.0,2.5096367679762785,0.0
"Bothell, Washington","Bothell, Washington",47.7623204,Bothell,Washington,-122.2054035,0,8.22131779318596E-5,0,4.0,2.464788732394366,0.0
"Pottsboro, Texas","Pottsboro, Texas",33.759271,Pottsboro,Texas,-96.6694402,0,8.95947414849156E-5,0,4.0,2.300963676797628,0.0
"Fairborn, Ohio","Fairborn, Ohio",39.8208925,Fairborn,Ohio,-84.0193789,0,6.322403329700421E-5,0,4.0,2.9217939214232764,0.0
"St-Augustine, Florida","St-Augustine, Florida",29.8942639,St-Augustine,Florida,-81.3132083,0,0.00160121585085938,0,4.0,1.8869532987398072,11807.599906312382
"New-York, New-York","New-York, New-York",40.7143528,New-York,New-York,-74.0059731,0,0.005872589455924049,0,3.0,1.6167531504818384,221830.47540137285
"Pleasant-Hill, California","Pleasant-Hill, California",37.9479786,Pleasant-Hill,California,-122.0607963,0,2.2814929127662638E-4,0,4.0,2.205707931801334,0.0
"Yucaipa, California","Yucaipa, California",34.033625,Yucaipa,California,-117.0430865,0,2.931837012679543E-4,0,4.0,2.233135656041512,119.15376254448837
"Deerfield-Beach, Florida","Deerfield-Beach, Florida",26.3184123,Deerfield-Beach,Florida,-80.0997657,0,7.087398571424658E-5,0,4.0,2.4855448480355817,0.0
"Ellsworth, Maine","Ellsworth, Maine",44.5434095,Ellsworth,Maine,-68.4194641,0,6.643568430402964E-4,0,4.0,2.052260934025204,1858.317452907721
"Del-Rio, Texas","Del-Rio, Texas",29.3708857,Del-Rio,Texas,-100.8958674,0,5.751857961113772E-4,0,4.0,2.057449962935508,635.557717481331
"Dripping-Springs, Texas","Dripping-Springs, Texas",30.1902067,Dripping-Springs,Texas,-98.0866781,0,2.441199532706591E-4,0,4.0,2.1782802075611563,203.54155106039195
"Ardmore, Oklahoma","Ardmore, Oklahoma",34.1742611,Ardmore,Oklahoma,-97.1436254,5,2.977145212573653E-4,0,5.0,2.6908821349147516,461.2714819590511
"Longmont, Colorado","Longmont, Colorado",40.1672068,Longmont,Colorado,-105.1019275,0,1.1801314415913775E-4,0,4.0,2.422164566345441,0.2407933531130862
"Death-Valley, California","Death-Valley, California",36.5053891,Death-Valley,California,-117.0794082,0,9.991035124679085E-4,0,4.0,1.9614529280948851,3297.494717405096
"Maui, Hawaii","Maui, Hawaii",20.7983626,Maui,Hawaii,-156.3319253,0,0.0012039532332711882,0,4.0,1.949592290585619,8663.037808713856
"Ahwahnee, California","Ahwahnee, California",37.3651749,Ahwahnee,California,-119.726218,0,1.460354614951213E-4,0,4.0,2.2542624166048926,23.453105674005602
"Cape-Coral, Florida","Cape-Coral, Florida",26.5628537,Cape-Coral,Florida,-81.9495331,0,1.6863916416514951E-4,0,4.0,2.3113417346182357,70.9493838991772
"Broomfield, Colorado","Broomfield, Colorado",39.9205411,Broomfield,Colorado,-105.0866504,0,1.5222191084835783E-4,0,4.0,2.2802075611564123,0.0
"Chaska, Minnesota","Chaska, Minnesota",44.7893446,Chaska,Minnesota,-93.6018389,0,1.4530917747476892E-4,0,4.0,2.8895478131949592,2697.0
"Sugar-Land, Texas","Sugar-Land, Texas",29.6196787,Sugar-Land,Texas,-95.6349463,0,1.0220056867937646E-4,0,4.0,2.3028169014084505,0.0
"De-Pere, Wisconsin","De-Pere, Wisconsin",44.4488805,De-Pere,Wisconsin,-88.0603806,0,1.006290538933448E-4,0,4.0,2.3647146034099333,1.8797080883159718
"Saint-Regis, Montana","Saint-Regis, Montana",47.3023629,Saint-Regis,Montana,-115.0990702,0,1.213721550012743E-4,0,4.0,2.4618235730170497,0.0
"Gettysburg, Pennsylvania","Gettysburg, Pennsylvania",39.8309293,Gettysburg,Pennsylvania,-77.2310955,0,0.001970707252624333,0,4.0,1.8502594514455153,19632.84350209289
"Ashland, Virginia","Ashland, Virginia",37.7590318,Ashland,Virginia,-77.4799837,0,9.18703285653401E-5,0,4.0,2.4818383988139363,0.0
"Attleboro, Massachusetts","Attleboro, Massachusetts",41.9445441,Attleboro,Massachusetts,-71.2856082,0,2.133849124345129E-4,0,4.0,2.152335063009637,0.0
"Galesburg, Illinois","Galesburg, Illinois",40.9478158,Galesburg,Illinois,-90.3712395,0,1.3721732712032461E-4,0,4.0,2.2705707931801333,0.0
"Conroe, Texas","Conroe, Texas",30.3118769,Conroe,Texas,-95.4560512,0,8.685332709729932E-5,0,4.0,2.6782802075611563,0.0
"Bismarck, North-Dakota","Bismarck, North-Dakota",46.8083268,Bismarck,North-Dakota,-100.7837392,0,7.612726586042623E-4,0,3.0,1.9996293550778355,7185.7559296705895
"Emigrant-Wilderness, California","Emigrant-Wilderness, California",38.1804707,Emigrant-Wilderness,California,-119.7629539,0,1.226495999172381E-4,0,4.0,2.5389177168272794,0.0
"Nashua, New-Hampshire","Nashua, New-Hampshire",42.7653662,Nashua,New-Hampshire,-71.467566,0,5.8776325908764E-5,0,5.0,2.787249814677539,0.0
"Junction, Texas","Junction, Texas",30.4893555,Junction,Texas,-99.7720109,0,2.909618160414022E-4,0,4.0,2.169384729429207,0.0
"Mason, Texas","Mason, Texas",30.7487884,Mason,Texas,-99.230611,0,2.9096181604140216E-4,0,4.0,2.169384729429207,0.0
"Cooke-City-Highway, Montana","Cooke-City-Highway, Montana",46.8796822,Cooke-City-Highway,Montana,-110.3625658,0,9.873104499430387E-5,0,4.0,2.432542624166049,0.0
"Woodstock, New-York","Woodstock, New-York",42.0409247,Woodstock,New-York,-74.1181971,0,1.4074042697229556E-4,0,4.0,2.3165307635285397,0.0
"Bland, Virginia","Bland, Virginia",37.1021861,Bland,Virginia,-81.116215,10,1.8177805897061141E-4,0,4.0,2.708302446256486,38.61870856816659
"Portsmouth, Virginia","Portsmouth, Virginia",36.8354258,Portsmouth,Virginia,-76.2982742,0,9.080029080307915E-5,0,4.0,2.600074128984433,0.0
"Christiansburg, Virginia","Christiansburg, Virginia",37.1298517,Christiansburg,Virginia,-80.4089389,0,7.010486198468227E-5,0,4.0,2.445515196441809,0.0
"Cool, California","Cool, California",38.8880247,Cool,California,-121.016225,0,1.6408048698194065E-4,0,4.0,2.4388435878428467,131.13622040955255
"Merced, California","Merced, California",37.3021632,Merced,California,-120.4829677,0,1.1168375075406591E-4,0,4.0,2.4873980726464047,0.0
"Fayetteville, West-Virginia","Fayetteville, West-Virginia",38.0528884,Fayetteville,West-Virginia,-81.1039911,0,7.447527067277608E-4,0,4.0,2.0048183839881393,921.8337890603298
"Scituate, Massachusetts","Scituate, Massachusetts",42.195929,Scituate,Massachusetts,-70.7258633,0,1.4168150192548788E-4,0,4.0,2.622312824314307,4.483540258394577
"Aurora, Ohio","Aurora, Ohio",41.3175549,Aurora,Ohio,-81.3453858,0,1.8911807229603464E-4,0,4.0,2.4266123054114157,0.0
"Providence, Rhode-Island","Providence, Rhode-Island",41.8239891,Providence,Rhode-Island,-71.4128343,0,8.61051018425719E-4,0,4.0,1.983691623424759,5037.030887207608
"Brewer, Maine","Brewer, Maine",44.7967378,Brewer,Maine,-68.7614246,0,7.155808619618162E-5,0,4.0,2.9447739065974794,0.0
"Manchester, Iowa","Manchester, Iowa",42.4857853,Manchester,Iowa,-91.4579698,0,1.5534365725347827E-4,0,4.0,2.830615270570793,0.0
"West-Palm-Beach, Florida","West-Palm-Beach, Florida",26.7153424,West-Palm-Beach,Florida,-80.0533746,0,4.209999781526217E-4,0,4.0,2.0833951074870276,1253.3941633103645
"New-Port-Richey, Florida","New-Port-Richey, Florida",28.2441768,New-Port-Richey,Florida,-82.7192671,0,9.133105281365346E-5,0,4.0,2.547813194959229,0.0
"Alpine, Texas","Alpine, Texas",30.3584919,Alpine,Texas,-103.6610115,0,2.588874490568652E-4,0,4.0,2.2183098591549295,131.492999931003
"Pierre, South-Dakota","Pierre, South-Dakota",44.3683156,Pierre,South-Dakota,-100.3509665,0,5.043350810237916E-4,0,4.0,2.0993328391401036,3664.5926417267365
"Angel-Fire, New-Mexico","Angel-Fire, New-Mexico",36.3930879,Angel-Fire,New-Mexico,-105.2850091,0,1.0223634072762842E-4,0,5.0,2.828391401037806,0.0
"Port-Townsend, Washington","Port-Townsend, Washington",48.1170387,Port-Townsend,Washington,-122.7604472,0,8.608184370914911E-4,0,4.0,1.9770200148257968,1261.821887659103
"Secaucus, New-Jersey","Secaucus, New-Jersey",40.7895453,Secaucus,New-Jersey,-74.0565298,0,1.8702692847527932E-4,0,4.0,2.1378799110452187,0.0
"Duluth, Minnesota","Duluth, Minnesota",46.7866719,Duluth,Minnesota,-92.1004852,0,0.0012352962846278908,0,3.0,1.9481097108969607,11338.738120810613
"The-North-Woods, Minnesota","The-North-Woods, Minnesota",45.120735,The-North-Woods,Minnesota,-95.2920193,0,1.3291275620099741E-4,0,4.0,2.385470719051149,4.461461405853648
"Dead-Horse-Point-State-Park, Utah","Dead-Horse-Point-State-Park, Utah",38.5083333,Dead-Horse-Point-State-Park,Utah,-109.7422222,0,6.207032246240718E-4,0,4.0,2.0637509266123053,1010.9049067064926
"Clayton, New-Mexico","Clayton, New-Mexico",36.451693,Clayton,New-Mexico,-103.1841039,2,3.9606500919235133E-4,0,4.0,2.300222386953299,393.4298082427415
"Bearmouth, Montana","Bearmouth, Montana",46.708149,Bearmouth,Montana,-113.329102,0,2.2252306174538352E-4,0,4.0,2.233506300963677,0.0
"Kerman, California","Kerman, California",36.7235572,Kerman,California,-120.059879,0,6.229963317386198E-5,0,4.0,2.6597479614529282,0.0
"Healy, Alaska","Healy, Alaska",63.8697384,Healy,Alaska,-149.0215109,0,6.892510983753612E-5,0,4.0,2.7713120830244624,0.0
"Oahu, Hawaii","Oahu, Hawaii",21.4389123,Oahu,Hawaii,-158.0000565,0,0.002027970778060638,0,3.0,1.8669384729429206,25409.135333169637
"Montpelier, Idaho","Montpelier, Idaho",42.3221498,Montpelier,Idaho,-111.2977044,0,1.207527735686848E-4,0,4.0,2.3825055596738323,0.0
"Wrangell, Alaska","Wrangell, Alaska",56.4708333,Wrangell,Alaska,-132.3766666,0,9.292900150514904E-4,0,4.0,1.9899925871015567,1287.8231907266518
"Ogden, Utah","Ogden, Utah",41.223,Ogden,Utah,-111.9738304,0,7.066304755318278E-4,0,4.0,2.0166790214974055,1419.745231845454
"Hattiesburg, Mississippi","Hattiesburg, Mississippi",31.3271189,Hattiesburg,Mississippi,-89.2903392,0,1.117540985012863E-4,0,4.0,2.5344699777613044,46.21941308850778
"Cave-Creek, Arizona","Cave-Creek, Arizona",33.8333716,Cave-Creek,Arizona,-111.9507042,0,8.08769308781235E-5,0,4.0,2.421423276501112,0.0
"Grants-Pass, Oregon","Grants-Pass, Oregon",42.4390069,Grants-Pass,Oregon,-123.3283925,0,6.244098560473587E-4,0,4.0,2.080429948109711,1312.4259142816354
